epoch,global_step,step,train/loss_epoch,train/loss_simple_epoch,train/loss_simple_step,train/loss_step,train/loss_vlb_epoch,train/loss_vlb_step
0,49.0,49,,,0.09487053751945496,0.09487053751945496,,0.0003208798007108271
0,99.0,99,,,0.09878929704427719,0.09878929704427719,,0.00040939217433333397
0,149.0,149,,,0.17273947596549988,0.17273947596549988,,0.0010115449549630284
0,199.0,199,,,0.03613783419132233,0.03613783419132233,,0.00012770932517014444
0,249.0,249,,,0.33885177969932556,0.33885177969932556,,0.010186625644564629
0,299.0,299,,,0.19565294682979584,0.19565294682979584,,0.0017973082140088081
0,349.0,349,,,0.121471107006073,0.121471107006073,,0.000499536341521889
0,399.0,399,,,0.19301484525203705,0.19301484525203705,,0.001939701265655458
0,,399,0.11185035109519958,0.11185035109519958,,,0.0020007328130304813,
1,449.0,449,,,0.2187611609697342,0.2187611609697342,,0.00309435511007905
1,499.0,499,,,0.014667133800685406,0.014667133800685406,,5.602852979791351e-05
1,549.0,549,,,0.3563007712364197,0.3563007712364197,,0.0036879978142678738
1,599.0,599,,,0.0027477936819195747,0.0027477936819195747,,1.5100361451914068e-05
1,649.0,649,,,0.010287811048328876,0.010287811048328876,,4.243947478244081e-05
1,699.0,699,,,0.08024056255817413,0.08024056255817413,,0.00027176050934940577
1,749.0,749,,,0.08020740002393723,0.08020740002393723,,0.00026651995722204447
1,799.0,799,,,0.05372392013669014,0.05372392013669014,,0.0001815721916500479
1,,799,0.11591073870658875,0.11591073870658875,,,0.0029069960583001375,
2,849.0,849,,,0.11851195245981216,0.11851195245981216,,0.0005439104861579835
2,899.0,899,,,0.03415370732545853,0.03415370732545853,,0.0001184576321975328
2,949.0,949,,,0.21386843919754028,0.21386843919754028,,0.0012864596210420132
2,999.0,999,,,0.0035612466745078564,0.0035612466745078564,,1.8683153029996902e-05
2,1049.0,1049,,,0.013684360310435295,0.013684360310435295,,5.195339326746762e-05
2,1099.0,1099,,,0.11597458273172379,0.11597458273172379,,0.00046784873120486736
2,1149.0,1149,,,0.3390706777572632,0.3390706777572632,,0.002873636083677411
2,1199.0,1199,,,0.19413815438747406,0.19413815438747406,,0.0013635946670547128
2,,1199,0.11349119991064072,0.11349119991064072,,,0.001720300642773509,
3,1249.0,1249,,,0.053568072617053986,0.053568072617053986,,0.00017907703295350075
3,1299.0,1299,,,0.04854417219758034,0.04854417219758034,,0.0001678499684203416
3,1349.0,1349,,,0.24751952290534973,0.24751952290534973,,0.0010909022530540824
3,1399.0,1399,,,0.022572781890630722,0.022572781890630722,,8.328737021656707e-05
3,1449.0,1449,,,0.5760291814804077,0.5760291814804077,,0.033476173877716064
3,1499.0,1499,,,0.04327552765607834,0.04327552765607834,,0.00014989200280979276
3,1549.0,1549,,,0.012461494654417038,0.012461494654417038,,5.1700626499950886e-05
3,1599.0,1599,,,0.19878342747688293,0.19878342747688293,,0.0008871946483850479
3,,1599,0.11302274465560913,0.11302274465560913,,,0.0028407357167452574,
4,1649.0,1649,,,0.13054905831813812,0.13054905831813812,,0.0007016454474069178
4,1699.0,1699,,,0.45128345489501953,0.45128345489501953,,0.00855248887091875
4,1749.0,1749,,,0.019193153828382492,0.019193153828382492,,7.214670768007636e-05
4,1799.0,1799,,,0.03751014918088913,0.03751014918088913,,0.00012733023322653025
4,1849.0,1849,,,0.04699473828077316,0.04699473828077316,,0.00016420584870502353
4,1899.0,1899,,,0.2581954002380371,0.2581954002380371,,0.001980593428015709
4,1949.0,1949,,,0.19753703474998474,0.19753703474998474,,0.001059940317645669
