epoch,global_step,step,train/loss_epoch,train/loss_simple_epoch,train/loss_simple_step,train/loss_step,train/loss_vlb_epoch,train/loss_vlb_step
4,,1999,0.11181705445051193,0.11181705445051193,,,0.0019660259131342173,
5,2049.0,2049,,,0.11970026791095734,0.11970026791095734,,0.0004972007591277361
5,2099.0,2099,,,0.18364650011062622,0.18364650011062622,,0.0017663331236690283
5,2149.0,2149,,,0.01551858987659216,0.01551858987659216,,5.755537131335586e-05
5,2199.0,2199,,,0.12479407340288162,0.12479407340288162,,0.0005289721884764731
5,2249.0,2249,,,0.08527328073978424,0.08527328073978424,,0.0003074639826081693
5,2299.0,2299,,,0.2567805051803589,0.2567805051803589,,0.0026769100222736597
5,2349.0,2349,,,0.09731385856866837,0.09731385856866837,,0.0005182753666304052
5,2399.0,2399,,,0.013828716240823269,0.013828716240823269,,5.706834053853527e-05
5,,2399,0.11358252167701721,0.11358252167701721,,,0.002307688584551215,
6,2449.0,2449,,,0.057685885578393936,0.057685885578393936,,0.00019331672228872776
6,2499.0,2499,,,0.0069219209253787994,0.0069219209253787994,,3.177190228598192e-05
6,2549.0,2549,,,0.14163044095039368,0.14163044095039368,,0.0005385038093663752
6,2599.0,2599,,,0.18338452279567719,0.18338452279567719,,0.001122700865380466
6,2649.0,2649,,,0.04128490388393402,0.04128490388393402,,0.00014263932825997472
6,2699.0,2699,,,0.10366439819335938,0.10366439819335938,,0.0003475428675301373
6,2749.0,2749,,,0.033338844776153564,0.033338844776153564,,0.00011605656618485227
6,2799.0,2799,,,0.13462993502616882,0.13462993502616882,,0.0006594720762223005
6,,2799,0.1113869696855545,0.1113869696855545,,,0.0015277615748345852,
7,2849.0,2849,,,0.3231081962585449,0.3231081962585449,,0.00843753945082426
7,2899.0,2899,,,0.05757803097367287,0.05757803097367287,,0.0001919617352541536
7,2949.0,2949,,,0.20014536380767822,0.20014536380767822,,0.0008061249973252416
7,2999.0,2999,,,0.15393269062042236,0.15393269062042236,,0.0005690127145498991
7,3049.0,3049,,,0.025579258799552917,0.025579258799552917,,9.086028148885816e-05
7,3099.0,3099,,,0.18360982835292816,0.18360982835292816,,0.0012886992190033197
7,3149.0,3149,,,0.007322442252188921,0.007322442252188921,,3.1731608032714576e-05
7,3199.0,3199,,,0.08874860405921936,0.08874860405921936,,0.00034230563323944807
7,,3199,0.10916049033403397,0.10916049033403397,,,0.0016406145878136158,
8,3249.0,3249,,,0.1605703979730606,0.1605703979730606,,0.0010683155851438642
8,3299.0,3299,,,0.029157578945159912,0.029157578945159912,,0.0001033209846355021
8,3349.0,3349,,,0.023121222853660583,0.023121222853660583,,8.572272054152563e-05
8,3399.0,3399,,,0.149090975522995,0.149090975522995,,0.0005570324137806892
8,3449.0,3449,,,0.25503009557724,0.25503009557724,,0.003934535197913647
8,3499.0,3499,,,0.04340720921754837,0.04340720921754837,,0.00014630318037234247
8,3549.0,3549,,,0.10153256356716156,0.10153256356716156,,0.00037219253135845065
8,3599.0,3599,,,0.17111675441265106,0.17111675441265106,,0.0007743739988654852
8,,3599,0.11111467331647873,0.11111467331647873,,,0.0023278179578483105,
9,3649.0,3649,,,0.1286609023809433,0.1286609023809433,,0.0006024783360771835
9,3699.0,3699,,,0.034859009087085724,0.034859009087085724,,0.0001187300804303959
9,3749.0,3749,,,0.05228956788778305,0.05228956788778305,,0.00017773927538655698
9,3799.0,3799,,,0.09760542213916779,0.09760542213916779,,0.0003744055575225502
9,3849.0,3849,,,0.2622936964035034,0.2622936964035034,,0.0014232313260436058
9,3899.0,3899,,,0.023912889882922173,0.023912889882922173,,8.233555854531005e-05
9,3949.0,3949,,,0.08663446456193924,0.08663446456193924,,0.00034767432953231037
9,3999.0,3999,,,0.05168747901916504,0.05168747901916504,,0.00017414349713362753
9,,3999,0.110962875187397,0.110962875187397,,,0.002481784438714385,
10,4049.0,4049,,,0.10117577016353607,0.10117577016353607,,0.00038281711749732494
10,4099.0,4099,,,0.007915795780718327,0.007915795780718327,,3.4756863897200674e-05
10,4149.0,4149,,,0.03776556998491287,0.03776556998491287,,0.00013467506505548954
10,4199.0,4199,,,0.20946133136749268,0.20946133136749268,,0.000997719937004149
10,4249.0,4249,,,0.05414610356092453,0.05414610356092453,,0.00018076118431054056
10,4299.0,4299,,,0.11504869163036346,0.11504869163036346,,0.00045698112808167934
10,4349.0,4349,,,0.016403451561927795,0.016403451561927795,,6.104391650296748e-05
10,4399.0,4399,,,0.1639219969511032,0.1639219969511032,,0.0009672624291852117
10,,4399,0.10895231366157532,0.10895231366157532,,,0.00269278883934021,
11,4449.0,4449,,,0.04307255893945694,0.04307255893945694,,0.00014712763368152082
11,4499.0,4499,,,0.04388757795095444,0.04388757795095444,,0.00014979523257352412
11,4549.0,4549,,,0.14026668667793274,0.14026668667793274,,0.0006788635510019958
11,4599.0,4599,,,0.11035305261611938,0.11035305261611938,,0.0003664706600829959
11,4649.0,4649,,,0.004016470164060593,0.004016470164060593,,2.1257394109852612e-05
11,4699.0,4699,,,0.2834959328174591,0.2834959328174591,,0.0018134103156626225
11,4749.0,4749,,,0.03400776907801628,0.03400776907801628,,0.00011774548329412937
11,4799.0,4799,,,0.23270533978939056,0.23270533978939056,,0.0011301335180178285
11,,4799,0.10962272435426712,0.10962272435426712,,,0.0029558977112174034,
12,4849.0,4849,,,0.119230255484581,0.119230255484581,,0.0007655548397451639
12,4899.0,4899,,,0.0034947828389704227,0.0034947828389704227,,1.910987339215353e-05
12,4949.0,4949,,,0.17361104488372803,0.17361104488372803,,0.0007476956816390157
12,4999.0,4999,,,0.1901969313621521,0.1901969313621521,,0.0007488582050427794
12,5049.0,5049,,,0.17866329848766327,0.17866329848766327,,0.0014069906901568174
12,5099.0,5099,,,0.05808344855904579,0.05808344855904579,,0.0001981007371796295
12,5149.0,5149,,,0.01873994804918766,0.01873994804918766,,6.717685027979314e-05
12,5199.0,5199,,,0.15217186510562897,0.15217186510562897,,0.0008045072900131345
12,,5199,0.11404034495353699,0.11404034495353699,,,0.0031979354098439217,
13,5249.0,5249,,,0.03386816009879112,0.03386816009879112,,0.00011510101467138156
13,5299.0,5299,,,0.17941948771476746,0.17941948771476746,,0.0007480861386284232
13,5349.0,5349,,,0.18010203540325165,0.18010203540325165,,0.001028316793963313
13,5399.0,5399,,,0.034898705780506134,0.034898705780506134,,0.00011961271229665726
13,5449.0,5449,,,0.0245648380368948,0.0245648380368948,,8.681156759848818e-05
13,5499.0,5499,,,0.0023240484297275543,0.0023240484297275543,,1.3118718925397843e-05
13,5549.0,5549,,,0.022326625883579254,0.022326625883579254,,8.083954162430018e-05
13,5599.0,5599,,,0.014659009873867035,0.014659009873867035,,6.075726560084149e-05
13,,5599,0.10532724112272263,0.10532724112272263,,,0.0022041911724954844,
14,5649.0,5649,,,0.049577854573726654,0.049577854573726654,,0.0001639565743971616
14,5699.0,5699,,,0.0491931214928627,0.0491931214928627,,0.00016800004232209176
14,5749.0,5749,,,0.13809645175933838,0.13809645175933838,,0.0010207763407379389
14,5799.0,5799,,,0.054676175117492676,0.054676175117492676,,0.00018251794972456992
14,5849.0,5849,,,0.34306004643440247,0.34306004643440247,,0.010306284762918949
14,5899.0,5899,,,0.24026703834533691,0.24026703834533691,,0.0011443044058978558
14,5949.0,5949,,,0.12062046676874161,0.12062046676874161,,0.000444955425336957
14,5999.0,5999,,,0.19109195470809937,0.19109195470809937,,0.0021148717496544123
14,,5999,0.10916204750537872,0.10916204750537872,,,0.0013048865366727114,
15,6049.0,6049,,,0.005492187570780516,0.005492187570780516,,2.623918408062309e-05
15,6099.0,6099,,,0.002725603524595499,0.002725603524595499,,1.4893115803715773e-05
15,6149.0,6149,,,0.15523269772529602,0.15523269772529602,,0.0009091694955714047
15,6199.0,6199,,,0.16069579124450684,0.16069579124450684,,0.0007721730507910252
15,6249.0,6249,,,0.3105866611003876,0.3105866611003876,,0.01775304786860943
15,6299.0,6299,,,0.07701662182807922,0.07701662182807922,,0.0002628670772537589
15,6349.0,6349,,,0.2180573046207428,0.2180573046207428,,0.0033752727322280407
15,6399.0,6399,,,0.048615630716085434,0.048615630716085434,,0.00016486355161760002
15,,6399,0.11725321412086487,0.11725321412086487,,,0.0030206183437258005,
16,6449.0,6449,,,0.1301405131816864,0.1301405131816864,,0.0005194855039007962
16,6499.0,6499,,,0.013934237882494926,0.013934237882494926,,5.043685814598575e-05
16,6549.0,6549,,,0.03416609764099121,0.03416609764099121,,0.00011667941726045683
16,6599.0,6599,,,0.17092007398605347,0.17092007398605347,,0.0006641502259299159
16,6649.0,6649,,,0.003935700282454491,0.003935700282454491,,1.873221481218934e-05
16,6699.0,6699,,,0.03248414024710655,0.03248414024710655,,0.00011076792725361884
16,6749.0,6749,,,0.02362058125436306,0.02362058125436306,,8.465182327199727e-05
16,6799.0,6799,,,0.02209859900176525,0.02209859900176525,,8.01685091573745e-05
16,,6799,0.10843035578727722,0.10843035578727722,,,0.002937863115221262,
17,6849.0,6849,,,0.004904921166598797,0.004904921166598797,,2.307794966327492e-05
17,6899.0,6899,,,0.06863787770271301,0.06863787770271301,,0.00023243951727636158
17,6949.0,6949,,,0.06800410151481628,0.06800410151481628,,0.00022727539180777967
17,6999.0,6999,,,0.04099133238196373,0.04099133238196373,,0.00014384416863322258
17,7049.0,7049,,,0.25193649530410767,0.25193649530410767,,0.002488180762156844
17,7099.0,7099,,,0.04990319162607193,0.04990319162607193,,0.00017227456555701792
17,7149.0,7149,,,0.0739421471953392,0.0739421471953392,,0.00028477731393650174
17,7199.0,7199,,,0.20131921768188477,0.20131921768188477,,0.001087758457288146
17,,7199,0.10643003135919571,0.10643003135919571,,,0.0019846397917717695,
18,7249.0,7249,,,0.0066991327330470085,0.0066991327330470085,,2.903430868173018e-05
18,7299.0,7299,,,0.031229069456458092,0.031229069456458092,,0.00010677015961846337
18,7349.0,7349,,,0.048339296132326126,0.048339296132326126,,0.00016330844664480537
18,7399.0,7399,,,0.14599725604057312,0.14599725604057312,,0.0005727946991100907
18,7449.0,7449,,,0.0090590575709939,0.0090590575709939,,3.863766323775053e-05
18,7499.0,7499,,,0.01675676554441452,0.01675676554441452,,6.536014552693814e-05
18,7549.0,7549,,,0.2361895591020584,0.2361895591020584,,0.005719949025660753
18,7599.0,7599,,,0.12411282956600189,0.12411282956600189,,0.0004481249488890171
18,,7599,0.10558701306581497,0.10558701306581497,,,0.0023872603196650743,
19,7649.0,7649,,,0.13570718467235565,0.13570718467235565,,0.0005933224456384778
19,7699.0,7699,,,0.09600486606359482,0.09600486606359482,,0.00036359927617013454
19,7749.0,7749,,,0.02349533885717392,0.02349533885717392,,8.050592441577464e-05
19,7799.0,7799,,,0.028473898768424988,0.028473898768424988,,0.00010214973008260131
19,7849.0,7849,,,0.010539298877120018,0.010539298877120018,,4.5456155930878595e-05
19,7899.0,7899,,,0.02980225160717964,0.02980225160717964,,0.00010151094465982169
19,7949.0,7949,,,0.27505141496658325,0.27505141496658325,,0.008077924139797688
19,7999.0,7999,,,0.026444992050528526,0.026444992050528526,,9.019872231874615e-05
19,,7999,0.10418502986431122,0.10418502986431122,,,0.0030194364953786135,
20,8049.0,8049,,,0.03156902641057968,0.03156902641057968,,0.00010728718189056963
20,8099.0,8099,,,0.07506388425827026,0.07506388425827026,,0.0002786368131637573
20,8149.0,8149,,,0.15878912806510925,0.15878912806510925,,0.0007462634239345789
20,8199.0,8199,,,0.08454170823097229,0.08454170823097229,,0.00027896565734408796
20,8249.0,8249,,,0.008182421326637268,0.008182421326637268,,3.698809814522974e-05
20,8299.0,8299,,,0.2845575213432312,0.2845575213432312,,0.0037510257679969072
20,8349.0,8349,,,0.12267712503671646,0.12267712503671646,,0.00048667824012227356
20,8399.0,8399,,,0.03248387575149536,0.03248387575149536,,0.00010898412438109517
20,,8399,0.10714095085859299,0.10714095085859299,,,0.0024457492399960756,
21,8449.0,8449,,,0.04082619398832321,0.04082619398832321,,0.00014546621241606772
21,8499.0,8499,,,0.05605984479188919,0.05605984479188919,,0.00019224740390200168
21,8549.0,8549,,,0.24877402186393738,0.24877402186393738,,0.010949788615107536
21,8599.0,8599,,,0.09719321131706238,0.09719321131706238,,0.000414057431044057
21,8649.0,8649,,,0.08260920643806458,0.08260920643806458,,0.00035651325015351176
21,8699.0,8699,,,0.13600511848926544,0.13600511848926544,,0.0007963250973261893
21,8749.0,8749,,,0.14341086149215698,0.14341086149215698,,0.0008036892977543175
21,8799.0,8799,,,0.1382884532213211,0.1382884532213211,,0.0009916694834828377
21,,8799,0.10307575017213821,0.10307575017213821,,,0.001767955138348043,
22,8849.0,8849,,,0.07076528668403625,0.07076528668403625,,0.0002644409250933677
22,8899.0,8899,,,0.008074549958109856,0.008074549958109856,,3.486816058284603e-05
22,8949.0,8949,,,0.04309716820716858,0.04309716820716858,,0.00014758235192857683
22,8999.0,8999,,,0.3266665041446686,0.3266665041446686,,0.022849449887871742
22,9049.0,9049,,,0.10103718191385269,0.10103718191385269,,0.0004818141751457006
22,9099.0,9099,,,0.0464203879237175,0.0464203879237175,,0.00015848530165385455
22,9149.0,9149,,,0.10760772228240967,0.10760772228240967,,0.0005119506386108696
22,9199.0,9199,,,0.08399610221385956,0.08399610221385956,,0.0003047668724320829
22,,9199,0.10486050695180893,0.10486050695180893,,,0.0022878488525748253,
23,9249.0,9249,,,0.0038912775926291943,0.0038912775926291943,,1.953593164216727e-05
23,9299.0,9299,,,0.0030214223079383373,0.0030214223079383373,,1.5962932593538426e-05
23,9349.0,9349,,,0.05709129944443703,0.05709129944443703,,0.00019490084378048778
23,9399.0,9399,,,0.12258419394493103,0.12258419394493103,,0.000580743420869112
23,9449.0,9449,,,0.07409758865833282,0.07409758865833282,,0.000264055299339816
23,9499.0,9499,,,0.051695238798856735,0.051695238798856735,,0.00018133586854673922
23,9549.0,9549,,,0.38726189732551575,0.38726189732551575,,0.00344504090026021
23,9599.0,9599,,,0.03471072018146515,0.03471072018146515,,0.00012035555118927732
23,,9599,0.11481419205665588,0.11481419205665588,,,0.0025373962707817554,
24,9649.0,9649,,,0.07240284234285355,0.07240284234285355,,0.00024518417194485664
24,9699.0,9699,,,0.003456301521509886,0.003456301521509886,,1.7774686057236977e-05
24,9749.0,9749,,,0.12223809212446213,0.12223809212446213,,0.0005093897925689816
24,9799.0,9799,,,0.049805689603090286,0.049805689603090286,,0.0001716696860967204
24,9849.0,9849,,,0.11993713676929474,0.11993713676929474,,0.000503925490193069
24,9899.0,9899,,,0.024066496640443802,0.024066496640443802,,8.833837637212127e-05
24,9949.0,9949,,,0.3402198553085327,0.3402198553085327,,0.0024239462800323963
24,9999.0,9999,,,0.16026614606380463,0.16026614606380463,,0.000990814296528697
24,,9999,0.10992492735385895,0.10992492735385895,,,0.0031311477068811655,
25,10049.0,10049,,,0.00970811303704977,0.00970811303704977,,3.967610973631963e-05
25,10099.0,10099,,,0.17544271051883698,0.17544271051883698,,0.0016657455125823617
25,10149.0,10149,,,0.06796180456876755,0.06796180456876755,,0.00024047362967394292
25,10199.0,10199,,,0.03404967859387398,0.03404967859387398,,0.00011581480066524819
25,10249.0,10249,,,0.1695147156715393,0.1695147156715393,,0.0006176203605718911
25,10299.0,10299,,,0.11092792451381683,0.11092792451381683,,0.0004508746787905693
25,10349.0,10349,,,0.056962765753269196,0.056962765753269196,,0.00019294956291560084
25,10399.0,10399,,,0.06103953719139099,0.06103953719139099,,0.00022126261319499463
25,,10399,0.1093418225646019,0.1093418225646019,,,0.002651407616212964,
26,10449.0,10449,,,0.19618746638298035,0.19618746638298035,,0.0036814725026488304
26,10499.0,10499,,,0.24938727915287018,0.24938727915287018,,0.0023643639869987965
26,10549.0,10549,,,0.0446539930999279,0.0446539930999279,,0.00015247978444676846
26,10599.0,10599,,,0.2484564334154129,0.2484564334154129,,0.005542713683098555
26,10649.0,10649,,,0.18155457079410553,0.18155457079410553,,0.0009211164433509111
26,10699.0,10699,,,0.002797492314130068,0.002797492314130068,,1.4754752555745654e-05
26,10749.0,10749,,,0.02628142386674881,0.02628142386674881,,8.922314736992121e-05
26,10799.0,10799,,,0.026582706719636917,0.026582706719636917,,9.745208080857992e-05
26,,10799,0.10791321843862534,0.10791321843862534,,,0.0026902651879936457,
27,10849.0,10849,,,0.21138951182365417,0.21138951182365417,,0.0024487278424203396
27,10899.0,10899,,,0.006032108329236507,0.006032108329236507,,2.9001183065702207e-05
27,10949.0,10949,,,0.13797596096992493,0.13797596096992493,,0.0006696535856463015
27,10999.0,10999,,,0.04691120982170105,0.04691120982170105,,0.00016228787717409432
27,11049.0,11049,,,0.00487530929967761,0.00487530929967761,,2.406361272733193e-05
27,11099.0,11099,,,0.13546670973300934,0.13546670973300934,,0.0005545307067222893
27,11149.0,11149,,,0.01266722846776247,0.01266722846776247,,4.9052432586904615e-05
27,11199.0,11199,,,0.09328088164329529,0.09328088164329529,,0.00032240201835520566
27,,11199,0.11094632744789124,0.11094632744789124,,,0.00263492320664227,
28,11249.0,11249,,,0.2187587320804596,0.2187587320804596,,0.0018286565318703651
28,11299.0,11299,,,0.004443010780960321,0.004443010780960321,,2.224758281954564e-05
28,11349.0,11349,,,0.04726272448897362,0.04726272448897362,,0.00016241184493992478
28,11399.0,11399,,,0.014049943536520004,0.014049943536520004,,5.112363214720972e-05
28,11449.0,11449,,,0.21464551985263824,0.21464551985263824,,0.0021438973490148783
28,11499.0,11499,,,0.11878898739814758,0.11878898739814758,,0.0004569341544993222
28,11549.0,11549,,,0.0766361653804779,0.0766361653804779,,0.00030450947815552354
28,11599.0,11599,,,0.22787390649318695,0.22787390649318695,,0.0014917728258296847
28,,11599,0.10704609006643295,0.10704609006643295,,,0.0024415655061602592,
29,11649.0,11649,,,0.0736728310585022,0.0736728310585022,,0.0002579513529781252
29,11699.0,11699,,,0.03372317552566528,0.03372317552566528,,0.00011439237277954817
29,11749.0,11749,,,0.226626455783844,0.226626455783844,,0.0015744759002700448
29,11799.0,11799,,,0.026610052213072777,0.026610052213072777,,9.139723988482729e-05
29,11849.0,11849,,,0.00988661590963602,0.00988661590963602,,4.2154300899710506e-05
29,11899.0,11899,,,0.09415996074676514,0.09415996074676514,,0.0004146814753767103
29,11949.0,11949,,,0.024307288229465485,0.024307288229465485,,8.945363515522331e-05
29,11999.0,11999,,,0.12017979472875595,0.12017979472875595,,0.0005736136808991432
29,,11999,0.10515126585960388,0.10515126585960388,,,0.002576214727014303,
30,12049.0,12049,,,0.11547968536615372,0.11547968536615372,,0.0006361787091009319
30,12099.0,12099,,,0.0461428165435791,0.0461428165435791,,0.00015385067672468722
30,12149.0,12149,,,0.09004979580640793,0.09004979580640793,,0.00030962255550548434
30,12199.0,12199,,,0.07035765796899796,0.07035765796899796,,0.00024024464073590934
30,12249.0,12249,,,0.12374451011419296,0.12374451011419296,,0.00042213103733956814
30,12299.0,12299,,,0.05170139670372009,0.05170139670372009,,0.00017572715296410024
30,12349.0,12349,,,0.028744643554091454,0.028744643554091454,,0.00010072359873447567
30,12399.0,12399,,,0.1301468312740326,0.1301468312740326,,0.0011193671962246299
30,,12399,0.10966512560844421,0.10966512560844421,,,0.0026317990850657225,
31,12449.0,12449,,,0.33619630336761475,0.33619630336761475,,0.0023115132935345173
31,12499.0,12499,,,0.5858010649681091,0.5858010649681091,,0.06469260901212692
31,12549.0,12549,,,0.1140640527009964,0.1140640527009964,,0.00044538400834426284
31,12599.0,12599,,,0.21292775869369507,0.21292775869369507,,0.0026052528992295265
31,12649.0,12649,,,0.15342594683170319,0.15342594683170319,,0.0008902981644496322
31,12699.0,12699,,,0.19844365119934082,0.19844365119934082,,0.0011854664189741015
31,12749.0,12749,,,0.1857742816209793,0.1857742816209793,,0.0016029153484851122
31,12799.0,12799,,,0.16339297592639923,0.16339297592639923,,0.0011143417796120048
31,,12799,0.11676853150129318,0.11676853150129318,,,0.0033377709332853556,
32,12849.0,12849,,,0.06244601681828499,0.06244601681828499,,0.00022259885736275464
32,12899.0,12899,,,0.08896136283874512,0.08896136283874512,,0.00035098742228001356
32,12949.0,12949,,,0.026067178696393967,0.026067178696393967,,9.684864198789e-05
32,12999.0,12999,,,0.25141197443008423,0.25141197443008423,,0.004215356893837452
32,13049.0,13049,,,0.10656214505434036,0.10656214505434036,,0.00040464094490744174
32,13099.0,13099,,,0.317268431186676,0.317268431186676,,0.006960954051464796
32,13149.0,13149,,,0.004676796495914459,0.004676796495914459,,2.0439652871573344e-05
32,13199.0,13199,,,0.18734994530677795,0.18734994530677795,,0.0011255714343860745
32,,13199,0.10779185593128204,0.10779185593128204,,,0.0029711639508605003,
33,13249.0,13249,,,0.06946410238742828,0.06946410238742828,,0.00023585832968819886
33,13299.0,13299,,,0.08393771946430206,0.08393771946430206,,0.0003538535092957318
33,13349.0,13349,,,0.008994504809379578,0.008994504809379578,,4.0211489249486476e-05
33,13399.0,13399,,,0.1956459879875183,0.1956459879875183,,0.0012145598884671926
33,13449.0,13449,,,0.004686747211962938,0.004686747211962938,,2.3281801986740902e-05
33,13499.0,13499,,,0.008648945018649101,0.008648945018649101,,3.988849130109884e-05
33,13549.0,13549,,,0.15350450575351715,0.15350450575351715,,0.0007455879240296781
33,13599.0,13599,,,0.12371116876602173,0.12371116876602173,,0.0004839903558604419
33,,13599,0.10459495335817337,0.10459495335817337,,,0.003257605480030179,
34,13649.0,13649,,,0.031140359118580818,0.031140359118580818,,0.00010563226533122361
34,13699.0,13699,,,0.14312204718589783,0.14312204718589783,,0.000537530635483563
34,13749.0,13749,,,0.12783865630626678,0.12783865630626678,,0.0004997817450203001
34,13799.0,13799,,,0.0032195313833653927,0.0032195313833653927,,1.6064550436567515e-05
34,13849.0,13849,,,0.06740260869264603,0.06740260869264603,,0.000233701997785829
34,13899.0,13899,,,0.13057895004749298,0.13057895004749298,,0.0005106485332362354
34,13949.0,13949,,,0.029059721156954765,0.029059721156954765,,0.00010961317457258701
34,13999.0,13999,,,0.04912528768181801,0.04912528768181801,,0.00016471989511046559
34,,13999,0.10448899865150452,0.10448899865150452,,,0.002481453586369753,
35,14049.0,14049,,,0.08172421157360077,0.08172421157360077,,0.0003322774136904627
35,14099.0,14099,,,0.059057388454675674,0.059057388454675674,,0.00019804787007160485
35,14149.0,14149,,,0.19476427137851715,0.19476427137851715,,0.0008953323122113943
35,14199.0,14199,,,0.015108440071344376,0.015108440071344376,,5.52379569853656e-05
35,14249.0,14249,,,0.005700808018445969,0.005700808018445969,,2.588588722574059e-05
35,14299.0,14299,,,0.257911741733551,0.257911741733551,,0.0018907412886619568
35,14349.0,14349,,,0.1285506933927536,0.1285506933927536,,0.0004960608785040677
35,14399.0,14399,,,0.044888805598020554,0.044888805598020554,,0.00015461946895811707
35,,14399,0.10711799561977386,0.10711799561977386,,,0.002844673115760088,
36,14449.0,14449,,,0.22069326043128967,0.22069326043128967,,0.0013522581430152059
36,14499.0,14499,,,0.01565631665289402,0.01565631665289402,,5.42988782399334e-05
36,14549.0,14549,,,0.18086358904838562,0.18086358904838562,,0.0013925149105489254
36,14599.0,14599,,,0.08641405403614044,0.08641405403614044,,0.00031763859442435205
36,14649.0,14649,,,0.05209994688630104,0.05209994688630104,,0.00019051329581998289
36,14699.0,14699,,,0.09573392570018768,0.09573392570018768,,0.0003533678245730698
36,14749.0,14749,,,0.01472221314907074,0.01472221314907074,,5.295568553265184e-05
36,14799.0,14799,,,0.42013242840766907,0.42013242840766907,,0.19644099473953247
36,,14799,0.10435686260461807,0.10435686260461807,,,0.0017935243668034673,
37,14849.0,14849,,,0.0053130704909563065,0.0053130704909563065,,2.556447361712344e-05
37,14899.0,14899,,,0.05498490855097771,0.05498490855097771,,0.00020833924645558
37,14949.0,14949,,,0.019534017890691757,0.019534017890691757,,7.631354674231261e-05
37,14999.0,14999,,,0.11009936779737473,0.11009936779737473,,0.0007842604536563158
37,15049.0,15049,,,0.07170112431049347,0.07170112431049347,,0.0002552960650064051
37,15099.0,15099,,,0.4195482134819031,0.4195482134819031,,0.014053398743271828
37,15149.0,15149,,,0.4453197419643402,0.4453197419643402,,0.20642127096652985
37,15199.0,15199,,,0.07584255933761597,0.07584255933761597,,0.000263152556726709
